srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791653,E-MTAB-8633:HP301_V11_middle_MN12042_R,ERX3793757,TRUE,20588142,20588142,151,E-MTAB-8633:MN12042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448217,,MN12042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791652,E-MTAB-8633:HP301_V11_middle_MN12041_R,ERX3793756,TRUE,24688663,24688663,151,E-MTAB-8633:MN12041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448216,,MN12041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791651,E-MTAB-8633:CML69_V11_middle_MN11042_R,ERX3793755,TRUE,27324198,27324198,151,E-MTAB-8633:MN11042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448215,,MN11042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791650,E-MTAB-8633:CML69_V11_middle_MN11041_R,ERX3793754,TRUE,27101586,27101586,151,E-MTAB-8633:MN11041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448214,,MN11041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791649,E-MTAB-8633:CML52_V11_middle_MN10042_R,ERX3793753,TRUE,25356963,25356963,151,E-MTAB-8633:MN10042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448213,,MN10042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791648,E-MTAB-8633:CML52_V11_middle_MN10041_R,ERX3793752,TRUE,28119052,28119052,151,E-MTAB-8633:MN10041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448212,,MN10041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791647,E-MTAB-8633:CML333_V11_middle_MN09042_R,ERX3793751,TRUE,23888882,23888882,151,E-MTAB-8633:MN09042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448211,,MN09042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791646,E-MTAB-8633:CML333_V11_middle_MN09041_R,ERX3793750,TRUE,24399191,24399191,151,E-MTAB-8633:MN09041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448210,,MN09041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791645,E-MTAB-8633:CML322_V11_middle_MN08042_R,ERX3793749,TRUE,21172762,21172762,151,E-MTAB-8633:MN08042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448209,,MN08042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791644,E-MTAB-8633:CML322_V11_middle_MN08041_R,ERX3793748,TRUE,29831416,29831416,151,E-MTAB-8633:MN08041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448208,,MN08041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791643,E-MTAB-8633:CML247_V11_middle_MN07043_R,ERX3793747,TRUE,29672865,29672865,151,E-MTAB-8633:MN07043_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448207,,MN07043_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791642,E-MTAB-8633:CML247_V11_middle_MN07042_R,ERX3793746,TRUE,17031567,17031567,151,E-MTAB-8633:MN07042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448206,,MN07042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791641,E-MTAB-8633:CML228_V11_middle_MN06042_R,ERX3793745,TRUE,21729852,21729852,151,E-MTAB-8633:MN06042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448205,,MN06042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791640,E-MTAB-8633:CML228_V11_middle_MN06041_R,ERX3793744,TRUE,16550981,16550981,151,E-MTAB-8633:MN06041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448204,,MN06041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791639,E-MTAB-8633:CML277_V11_middle_MN05042_R,ERX3793743,TRUE,26368834,26368834,151,E-MTAB-8633:MN05042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448203,,MN05042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791638,E-MTAB-8633:CML277_V11_middle_MN05041_R,ERX3793742,TRUE,26442108,26442108,151,E-MTAB-8633:MN05041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448202,,MN05041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791637,E-MTAB-8633:CML103_V11_middle_MN04042_R,ERX3793741,TRUE,25302099,25302099,151,E-MTAB-8633:MN04042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448201,,MN04042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791636,E-MTAB-8633:CML103_V11_middle_MN04041_R,ERX3793740,TRUE,20730894,20730894,151,E-MTAB-8633:MN04041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448200,,MN04041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791635,E-MTAB-8633:B97_V11_middle_MN03042_R,ERX3793739,TRUE,24923946,24923946,151,E-MTAB-8633:MN03042_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448199,,MN03042_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791634,E-MTAB-8633:B97_V11_middle_MN03041_R,ERX3793738,TRUE,19444313,19444313,151,E-MTAB-8633:MN03041_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448198,,MN03041_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791633,E-MTAB-8633:Tzi8_V11_base_MN27032_R,ERX3793737,TRUE,31162987,31162987,151,E-MTAB-8633:MN27032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448197,,MN27032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791632,E-MTAB-8633:Tzi8_V11_base_MN27031_R,ERX3793736,TRUE,24150195,24150195,151,E-MTAB-8633:MN27031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448196,,MN27031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791631,E-MTAB-8633:Tx303_V11_base_MN26033_R,ERX3793735,TRUE,24070474,24070474,151,E-MTAB-8633:MN26033_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448195,,MN26033_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791630,E-MTAB-8633:Tx303_V11_base_MN26032_R,ERX3793734,TRUE,27376837,27376837,151,E-MTAB-8633:MN26032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448194,,MN26032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791629,E-MTAB-8633:Tx303_V11_base_MN26031_R,ERX3793733,TRUE,12292732,12292732,151,E-MTAB-8633:MN26031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448193,,MN26031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791628,E-MTAB-8633:P39_V11_base_MN25032_R,ERX3793732,TRUE,37448226,37448226,151,E-MTAB-8633:MN25032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448192,,MN25032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791627,E-MTAB-8633:P39_V11_base_MN25031_R,ERX3793731,TRUE,34984504,34984504,151,E-MTAB-8633:MN25031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448191,,MN25031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791626,E-MTAB-8633:Oh7b_V11_base_MN24032_R,ERX3793730,TRUE,33133824,33133824,151,E-MTAB-8633:MN24032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448190,,MN24032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791625,E-MTAB-8633:Oh7b_V11_base_MN24031_R,ERX3793729,TRUE,21970702,21970702,151,E-MTAB-8633:MN24031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448189,,MN24031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791624,E-MTAB-8633:Oh43_V11_base_MN23032_R,ERX3793728,TRUE,20126144,20126144,151,E-MTAB-8633:MN23032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448188,,MN23032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791623,E-MTAB-8633:Oh43_V11_base_MN23031_R,ERX3793727,TRUE,22100985,22100985,151,E-MTAB-8633:MN23031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448187,,MN23031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791622,E-MTAB-8633:NC358_V11_base_MN22032_R,ERX3793726,TRUE,23021823,23021823,151,E-MTAB-8633:MN22032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448186,,MN22032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791621,E-MTAB-8633:NC358_V11_base_MN22031_R,ERX3793725,TRUE,28490315,28490315,151,E-MTAB-8633:MN22031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448185,,MN22031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791620,E-MTAB-8633:NC350_V11_base_MN21033_R,ERX3793724,TRUE,17531500,17531500,151,E-MTAB-8633:MN21033_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448184,,MN21033_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791619,E-MTAB-8633:NC350_V11_base_MN21032_R,ERX3793723,TRUE,12128335,12128335,151,E-MTAB-8633:MN21032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448183,,MN21032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791618,E-MTAB-8633:NC350_V11_base_MN21031_R,ERX3793722,TRUE,20329385,20329385,151,E-MTAB-8633:MN21031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448182,,MN21031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791617,E-MTAB-8633:Ms71_V11_base_MN20032_R,ERX3793721,TRUE,22883637,22883637,151,E-MTAB-8633:MN20032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448181,,MN20032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791616,E-MTAB-8633:Ms71_V11_base_MN20031_R,ERX3793720,TRUE,27582726,27582726,151,E-MTAB-8633:MN20031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448180,,MN20031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791615,E-MTAB-8633:Mo18w_V11_base_MN19032_R,ERX3793719,TRUE,25456954,25456954,151,E-MTAB-8633:MN19032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448179,,MN19032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791614,E-MTAB-8633:Mo18w_V11_base_MN19031_R,ERX3793718,TRUE,27815408,27815408,151,E-MTAB-8633:MN19031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448178,,MN19031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791613,E-MTAB-8633:M37W_V11_base_MN18032_R,ERX3793717,TRUE,27792905,27792905,151,E-MTAB-8633:MN18032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448177,,MN18032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791612,E-MTAB-8633:M37W_V11_base_MN18031_R,ERX3793716,TRUE,22037601,22037601,151,E-MTAB-8633:MN18031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448176,,MN18031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791611,E-MTAB-8633:M162W_V11_base_MN17033_R,ERX3793715,TRUE,23836246,23836246,151,E-MTAB-8633:MN17033_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448175,,MN17033_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791610,E-MTAB-8633:M162W_V11_base_MN17032_R,ERX3793714,TRUE,23505539,23505539,151,E-MTAB-8633:MN17032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448174,,MN17032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791609,E-MTAB-8633:Ky21_V11_base_MN16033_R,ERX3793713,TRUE,21183476,21183476,151,E-MTAB-8633:MN16033_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448173,,MN16033_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791608,E-MTAB-8633:Ky21_V11_base_MN16031_R,ERX3793712,TRUE,21723830,21723830,151,E-MTAB-8633:MN16031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448172,,MN16031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791607,E-MTAB-8633:Ki3_V11_base_MN15032_R,ERX3793711,TRUE,24008789,24008789,151,E-MTAB-8633:MN15032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448171,,MN15032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791606,E-MTAB-8633:Ki3_V11_base_MN15031_R,ERX3793710,TRUE,24560592,24560592,151,E-MTAB-8633:MN15031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448170,,MN15031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791605,E-MTAB-8633:Ki11_V11_base_MN14032_R,ERX3793709,TRUE,33362101,33362101,151,E-MTAB-8633:MN14032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448169,,MN14032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
